VORP,PER,WS,FT,BPM,Rk_Conference,USG%,Trp Dbl,AST,2P%
-0.4,11.5,-0.3,1.3,-2.8,15.0,21.8,0.0128205128205128,2.9,0.417
4.2,19.1,9.6,2.2,3.6,4.0,20.2,0.0246913580246913,9.8,0.536
-0.2,14.5,4.0,2.6,-2.4,14.0,19.6,0.0,1.7,0.477
3.7,21.3,9.9,3.7,3.4,5.0,24.8,0.0,3.2,0.562
-0.3,11.0,0.6,0.6,-3.6,3.0,19.1,0.0,1.7,0.426
2.4,18.1,7.0,3.9,1.8,7.0,23.8,0.0,5.4,0.469
0.1,10.2,3.1,0.8,-1.7,5.0,8.7,0.0,0.2,0.478
-0.1,12.1,1.0,2.0,-2.2,15.0,21.5,0.0,2.4,0.459
7.5,26.2,16.1,9.2,7.1,6.0,32.0,0.0,2.8,0.506
3.6,25.0,9.6,6.7,3.6,9.0,28.7,0.0,2.4,0.521
0.6,12.9,4.0,2.2,-0.8,8.0,18.1,0.0,1.9,0.474
-0.6,10.0,2.6,0.8,-3.5,7.0,13.9,0.0,0.8,0.511
0.9,14.1,3.1,0.9,0.5,9.0,19.4,0.0,1.2,0.497
7.9,28.0,13.0,6.9,9.2,5.0,34.9,0.0,6.5,0.509
2.0,16.2,6.4,3.8,0.5,10.0,22.5,0.0,1.9,0.492
-0.6,11.8,2.2,2.0,-3.1,14.0,19.0,0.0,1.2,0.479
0.4,13.1,2.3,2.0,-0.8,10.0,20.7,0.0,1.5,0.478
3.1,19.4,10.9,2.6,2.3,3.0,17.6,0.0,2.3,0.551
1.6,15.8,5.9,2.2,1.8,4.0,10.8,0.0,0.4,0.573
2.3,16.1,6.7,2.6,1.8,1.0,22.0,0.0,5.3,0.452
0.2,15.2,3.7,0.8,-1.5,6.0,16.2,0.0,0.1,0.543
1.4,17.4,4.0,2.0,0.9,11.0,25.3,0.0,1.6,0.493
0.3,14.4,2.9,0.8,-1.1,3.0,14.6,0.0,0.4,0.553
4.6,24.0,13.2,5.9,4.4,2.0,23.9,0.0,1.8,0.617
-0.5,15.1,1.9,1.8,-3.5,15.0,21.0,0.0,0.5,0.442
6.0,24.0,13.5,5.3,6.2,3.0,27.4,0.0,5.1,0.501
0.7,14.2,3.3,2.2,-0.5,10.0,16.8,0.0,2.7,0.473
2.0,19.0,9.0,3.1,0.8,14.0,19.2,0.0,2.1,0.551
1.4,14.5,3.6,1.2,1.2,10.0,12.4,0.0,2.1,0.512
9.9,30.0,18.3,5.8,11.0,7.0,27.5,0.0769230769230769,11.0,0.525
0.4,10.1,3.8,0.9,-1.0,1.0,16.5,0.0,1.8,0.402
2.4,14.8,7.3,4.1,1.3,3.0,23.0,0.0,4.9,0.445
1.5,18.0,8.2,2.7,0.2,10.0,18.9,0.0,0.6,0.561
0.3,10.8,1.8,0.7,-1.3,2.0,14.3,0.0,4.7,0.49
3.5,23.4,8.6,3.9,3.6,4.0,31.7,0.0,6.9,0.518
-1.2,9.5,-0.2,1.2,-4.6,13.0,16.3,0.0,5.8,0.418
-0.6,9.8,-0.4,0.6,-4.6,13.0,21.3,0.0,2.1,0.427
2.3,16.1,6.8,3.0,1.5,8.0,18.8,0.0,2.2,0.537
3.3,19.3,7.5,4.2,2.4,12.0,26.8,0.0125,4.7,0.459
3.9,17.7,10.3,5.7,3.1,2.0,25.4,0.0,3.6,0.48
2.2,16.8,4.6,3.6,2.6,8.0,20.3,0.0,2.6,0.475
1.6,18.6,4.9,2.6,1.1,11.0,28.5,0.0,1.8,0.479
2.2,14.4,4.7,1.2,1.2,10.0,19.7,0.0,4.1,0.531
0.6,12.9,3.6,1.9,-0.9,5.0,22.9,0.0,3.0,0.428
1.0,13.3,5.2,1.8,-0.4,5.0,16.3,0.0,4.9,0.467
-0.6,12.3,1.2,1.7,-3.1,15.0,18.2,0.0,4.7,0.491
2.4,16.6,6.9,2.1,2.0,1.0,18.1,0.0,2.6,0.522
2.0,15.0,6.8,0.2,2.1,4.0,14.6,0.0,1.0,0.552
2.0,17.5,7.4,3.8,1.3,8.0,21.7,0.0,1.7,0.497
2.4,18.9,5.9,3.4,2.4,14.0,25.6,0.0,4.1,0.504
2.5,15.5,6.1,1.5,3.0,3.0,18.4,0.0,2.0,0.47
3.1,19.3,7.3,2.7,2.9,6.0,25.5,0.0,3.4,0.525
0.0,11.1,2.3,0.8,-2.1,7.0,18.9,0.0,2.0,0.473
0.0,8.6,1.7,0.4,-2.1,1.0,15.5,0.0,1.1,0.43
1.2,13.6,4.0,1.8,0.3,2.0,17.7,0.0,2.0,0.498
-0.2,9.7,1.4,0.3,-2.8,10.0,10.8,0.0,0.4,0.433
1.2,13.2,5.6,1.3,0.1,2.0,14.8,0.0,1.3,0.58
9.6,30.4,14.7,7.5,10.6,5.0,36.2,0.0,7.5,0.524
-0.3,9.0,0.9,0.6,-2.8,9.0,16.4,0.0,0.9,0.451
0.3,12.1,1.5,0.7,-0.8,12.0,18.6,0.0,0.4,0.492
-0.2,14.1,3.9,2.1,-2.6,4.0,16.3,0.0,0.7,0.502
1.3,12.1,6.3,1.3,0.2,1.0,14.7,0.0,3.2,0.446
1.2,16.7,6.4,3.4,-0.1,11.0,18.3,0.0,1.7,0.53
0.9,12.6,3.7,0.9,0.8,1.0,16.0,0.0,1.4,0.416
4.2,21.8,8.0,6.0,4.8,9.0,29.6,0.0,2.7,0.47
0.1,9.5,1.3,0.4,-1.6,4.0,16.2,0.0,0.8,0.426
1.3,16.6,4.3,3.3,0.3,9.0,23.5,0.0,5.3,0.467
0.0,15.0,1.4,1.6,-2.0,15.0,21.9,0.0,1.7,0.479
3.5,22.1,9.7,6.5,2.7,13.0,26.9,0.0,2.5,0.497
2.3,17.0,6.9,4.0,1.1,6.0,25.0,0.0,3.4,0.476
-0.6,11.9,2.2,1.7,-3.5,13.0,18.7,0.0,0.6,0.491
0.6,10.8,4.2,1.6,-1.0,7.0,15.0,0.0,1.1,0.476
1.0,14.9,4.6,3.8,-0.4,14.0,20.7,0.0,2.8,0.496
3.7,18.6,9.5,5.1,3.5,10.0,20.5,0.0,2.7,0.515
1.9,14.4,5.8,0.9,1.5,3.0,17.0,0.0,5.0,0.429
1.0,11.4,4.4,0.6,-0.4,4.0,16.1,0.0,1.4,0.459
1.5,14.6,8.0,1.9,0.6,1.0,14.2,0.0,1.0,0.538
-0.7,10.8,0.8,1.7,-3.4,12.0,19.6,0.0,4.6,0.399
0.8,12.1,4.5,1.2,0.1,1.0,15.4,0.0,1.1,0.478
0.7,11.9,4.7,1.3,-0.9,4.0,18.9,0.0,2.1,0.428
0.8,12.1,3.4,1.5,-0.7,13.0,16.3,0.0,3.4,0.442
1.4,16.0,5.2,1.7,0.3,13.0,18.1,0.0,2.0,0.506
2.8,16.3,6.9,1.7,2.0,4.0,20.6,0.0,5.0,0.468
0.7,15.3,3.3,3.3,-1.1,11.0,25.6,0.0,1.7,0.477
-0.5,6.9,0.6,0.5,-3.6,11.0,12.6,0.0,0.7,0.386
2.3,17.2,4.9,3.1,1.7,4.0,22.6,0.0,2.4,0.514
1.7,16.0,5.6,3.6,0.3,6.0,21.3,0.0,3.2,0.493
0.2,12.5,2.5,1.8,-1.7,12.0,20.4,0.0,1.6,0.456
3.8,18.8,10.1,5.3,3.4,2.0,21.7,0.0,6.4,0.425
0.7,16.9,4.7,3.2,-0.7,11.0,22.0,0.0,0.8,0.5
0.4,14.8,5.0,1.4,-1.2,13.0,13.5,0.0,0.9,0.57
1.2,15.1,5.3,2.2,0.2,3.0,22.0,0.0,1.0,0.482
-0.1,12.2,1.8,0.6,-2.5,11.0,15.0,0.0,0.6,0.483
0.7,13.0,4.2,1.3,-0.6,9.0,12.0,0.0,1.8,0.506
5.0,22.2,13.9,4.2,4.5,1.0,20.4,0.0123456790123456,3.5,0.567
-0.6,8.9,0.8,0.4,-3.2,13.0,17.4,0.0,1.3,0.435
2.1,14.9,5.1,1.2,2.0,8.0,18.5,0.0,1.4,0.471
4.1,16.8,9.5,2.8,3.7,3.0,22.0,0.0,2.6,0.482
0.5,17.2,4.9,2.6,-0.3,2.0,20.2,0.0,0.7,0.524
-0.1,5.4,2.2,0.2,-2.3,4.0,7.2,0.0,0.5,0.416
0.6,13.9,4.2,3.1,-1.2,13.0,21.2,0.0,2.0,0.463
0.0,10.7,3.7,1.7,-2.2,2.0,17.1,0.0,0.9,0.443
2.1,22.3,7.8,4.1,1.7,9.0,24.2,0.0,1.7,0.61
-0.5,11.3,1.7,0.5,-3.4,11.0,16.3,0.0,0.6,0.44
1.8,18.6,7.7,3.0,1.1,8.0,20.0,0.0,1.8,0.537
5.9,24.4,12.7,5.9,5.9,1.0,32.2,0.024390243902439,4.9,0.496
2.3,15.5,6.1,1.5,2.4,1.0,16.6,0.0,1.8,0.526
3.1,17.2,9.8,2.6,2.3,1.0,23.4,0.0,4.1,0.486
2.1,17.0,6.8,2.2,1.7,4.0,16.4,0.0,2.4,0.526
1.8,13.8,4.2,1.5,1.1,12.0,14.5,0.0,4.5,0.554
1.5,19.0,5.0,5.6,0.5,2.0,31.5,0.0,3.4,0.455
4.0,18.8,9.9,2.2,4.0,2.0,19.2,0.025,8.2,0.518
2.0,15.4,4.9,0.5,3.5,2.0,20.1,0.0,1.1,0.445
-1.4,12.6,1.3,3.3,-4.1,14.0,22.6,0.0,1.5,0.462
4.7,25.4,13.8,6.4,4.5,3.0,26.1,0.0126582278481012,1.4,0.573
1.0,12.1,3.7,1.4,0.1,8.0,16.9,0.0,1.8,0.485
0.8,12.0,3.4,0.6,0.0,12.0,14.3,0.0,1.3,0.453
1.6,16.7,5.1,3.2,1.1,6.0,18.4,0.0,3.3,0.482
0.3,13.6,2.5,1.5,-1.1,12.0,18.6,0.0,0.8,0.417
-0.5,10.7,1.5,0.9,-3.8,7.0,16.3,0.0,0.4,0.566
0.0,13.9,2.4,1.0,-2.0,15.0,17.1,0.0,1.2,0.533
-0.5,8.9,2.1,0.7,-3.5,2.0,10.6,0.0,0.8,0.553
0.7,13.6,3.7,1.6,-0.5,12.0,17.4,0.0,3.5,0.446
2.0,16.7,5.8,2.1,1.2,9.0,21.5,0.0,2.0,0.518
0.0,9.5,0.7,0.6,-1.9,8.0,13.5,0.0,2.6,0.361
0.4,11.6,2.1,1.2,-1.2,14.0,18.2,0.0,1.6,0.42
-0.3,16.1,2.1,1.4,-3.0,9.0,23.3,0.0,0.7,0.471
0.9,14.7,4.1,2.5,-0.5,10.0,18.7,0.0,1.6,0.469
0.3,15.4,2.6,2.6,-1.5,5.0,23.2,0.0,1.8,0.475
1.3,16.3,3.4,3.8,0.6,7.0,27.7,0.0,3.0,0.438
0.0,10.3,2.2,0.7,-2.1,5.0,18.2,0.0,0.9,0.356
1.0,17.7,5.9,2.3,0.7,5.0,18.1,0.0,0.6,0.576
2.6,18.8,9.3,3.5,2.0,2.0,18.1,0.0,1.4,0.607
1.4,14.9,5.1,2.9,0.9,10.0,20.8,0.0,3.5,0.424
0.1,11.6,2.1,1.5,-1.8,4.0,19.5,0.0,1.8,0.421
1.7,15.2,5.3,2.2,0.8,9.0,17.5,0.0,2.3,0.547
1.9,17.6,5.6,3.6,1.6,11.0,22.4,0.0126582278481012,5.7,0.457
3.3,22.7,10.6,4.9,3.1,5.0,26.2,0.0,1.8,0.548
3.3,18.6,8.8,4.1,2.4,7.0,21.8,0.024390243902439,6.5,0.483
3.8,20.8,7.9,6.1,3.3,13.0,28.3,0.0,2.8,0.486
0.2,11.8,2.9,1.1,-1.6,8.0,18.4,0.0,1.5,0.509
0.4,18.3,5.3,3.3,-1.1,12.0,21.0,0.0,1.0,0.469
1.0,11.8,4.6,1.0,-0.5,7.0,16.8,0.0,0.9,0.468
11.8,31.7,20.3,7.3,13.2,1.0,33.8,0.0864197530864197,7.2,0.535
2.4,15.6,5.5,2.8,1.9,5.0,24.5,0.0,3.3,0.402
0.9,17.9,5.8,2.1,-0.6,12.0,20.3,0.0,1.0,0.532
2.8,20.6,8.1,4.2,1.6,15.0,25.9,0.0,1.9,0.501
0.7,13.5,2.7,1.0,0.2,9.0,14.6,0.0,0.8,0.507
0.5,16.9,3.1,2.3,-0.6,12.0,22.5,0.0,1.1,0.563
1.1,15.9,4.6,3.0,0.0,6.0,19.4,0.0,1.0,0.453
1.6,15.4,6.6,5.1,0.2,11.0,24.6,0.0,2.4,0.453
-0.6,13.1,1.2,2.0,-3.3,15.0,23.1,0.0,1.2,0.473
2.4,16.8,5.8,2.5,2.2,2.0,24.2,0.0,2.8,0.491
0.2,12.5,1.7,0.8,-1.4,3.0,18.5,0.0,3.6,0.428
0.4,10.3,2.8,0.8,-0.8,3.0,15.5,0.0,2.5,0.411
1.2,15.3,5.5,1.9,-0.1,7.0,20.5,0.0,1.1,0.526
-0.3,17.0,2.0,1.4,-2.9,15.0,20.7,0.0,0.3,0.494
-0.2,8.9,1.8,0.8,-2.6,8.0,14.5,0.0,0.6,0.456
0.3,12.2,4.2,2.3,-1.5,14.0,14.9,0.0,7.2,0.449
0.5,10.8,1.7,0.9,-1.1,15.0,10.1,0.0,2.5,0.431
4.3,18.4,9.2,4.6,3.2,7.0,22.3,0.0,5.3,0.521
1.5,18.1,5.4,1.8,2.2,2.0,13.4,0.0,0.4,0.56
-0.1,13.3,1.8,0.7,-2.5,9.0,15.1,0.0,0.4,0.538
1.1,14.3,4.5,2.0,-0.3,11.0,17.9,0.0,4.3,0.458
1.8,13.8,5.3,2.0,0.8,3.0,19.9,0.0,5.3,0.417
-1.3,13.9,2.7,2.4,-4.2,15.0,19.3,0.0,1.1,0.502
0.6,14.0,4.5,0.5,-0.3,4.0,12.6,0.0,0.8,0.507
4.3,17.3,11.1,3.0,4.0,2.0,20.8,0.0,2.8,0.542
0.1,12.4,1.2,1.2,-1.8,15.0,18.0,0.0,2.0,0.462
2.5,19.1,9.5,3.2,1.3,3.0,23.7,0.0,1.9,0.489
2.8,18.8,7.5,2.2,2.8,13.0,16.9,0.0,8.9,0.538
4.7,24.4,10.1,4.5,5.4,4.0,28.5,0.0,3.5,0.505
0.0,7.6,0.9,0.5,-2.2,7.0,13.2,0.0,0.6,0.319
1.9,18.8,4.5,5.1,0.9,15.0,25.9,0.0,4.3,0.487
0.4,13.1,4.1,2.7,-1.4,9.0,18.5,0.0,4.1,0.487
1.9,13.3,4.9,0.9,1.7,5.0,12.4,0.0,1.2,0.54
1.0,12.9,3.4,1.8,0.0,11.0,18.0,0.0,5.1,0.42
3.0,21.6,7.5,7.2,2.8,12.0,28.4,0.0,6.9,0.477
1.4,15.4,6.6,1.4,0.9,3.0,10.2,0.0,0.3,0.627
2.5,15.0,6.2,2.3,1.2,8.0,19.2,0.0,3.1,0.458
2.8,19.5,7.3,2.6,2.4,9.0,21.1,0.0,9.7,0.529
-0.6,10.4,1.9,1.3,-4.2,7.0,13.0,0.0,0.3,0.446
3.1,18.2,7.6,3.8,1.8,4.0,26.6,0.0126582278481012,5.8,0.468
0.7,12.9,3.1,2.1,-1.0,14.0,20.5,0.0,2.1,0.476
0.1,11.9,2.8,0.7,-1.6,3.0,15.6,0.0,0.4,0.497
1.2,15.9,3.9,3.2,-0.2,14.0,25.7,0.0,1.4,0.487
0.8,14.7,3.1,2.2,-0.5,4.0,24.3,0.0,2.0,0.485
3.8,21.1,8.4,4.8,4.0,8.0,24.7,0.0,10.7,0.518
0.7,15.2,1.9,4.3,-1.0,13.0,25.8,0.0121951219512195,5.3,0.415
0.8,13.7,3.1,3.3,-0.8,12.0,22.6,0.0,4.3,0.428
0.2,12.9,2.1,0.7,-1.0,5.0,17.0,0.0,2.0,0.408
0.6,11.1,3.8,0.8,-0.8,4.0,14.2,0.0,0.7,0.47
-0.2,13.1,5.7,1.7,-2.3,5.0,14.7,0.0,1.1,0.518
1.2,12.9,3.7,0.5,1.4,3.0,14.0,0.0,0.9,0.513
2.0,18.9,7.8,4.8,0.6,7.0,26.5,0.0,2.3,0.477
0.1,17.2,3.4,2.3,-1.7,5.0,27.7,0.0,1.0,0.478
0.3,14.1,2.2,0.4,-0.9,9.0,18.5,0.0,1.6,0.514
1.2,16.9,4.5,3.3,0.1,8.0,27.0,0.0,4.4,0.464
1.6,17.0,8.6,2.4,0.5,5.0,19.3,0.0,1.5,0.533
4.0,16.9,8.5,1.1,3.6,6.0,13.5,0.037037037037037,8.7,0.427
1.5,16.5,6.4,1.5,1.1,6.0,12.3,0.0,1.3,0.558
0.2,9.8,2.2,0.9,-1.7,11.0,16.0,0.0,2.2,0.458
0.9,14.8,3.8,2.9,-0.5,8.0,23.0,0.0,4.9,0.453
0.0,12.2,2.8,1.9,-1.9,15.0,20.1,0.0,1.3,0.449
0.5,15.8,4.1,1.1,-0.6,8.0,14.7,0.0,0.3,0.577
-0.7,8.9,-0.6,0.5,-5.0,12.0,21.3,0.0,1.7,0.417
0.5,13.5,2.2,0.3,-0.4,14.0,16.8,0.0,0.6,0.518
0.4,10.7,3.6,1.3,-1.3,10.0,16.3,0.0,2.1,0.448
1.4,13.7,4.3,2.7,-0.1,10.0,21.9,0.0,6.7,0.437
4.2,23.1,10.9,6.0,3.4,6.0,30.3,0.0,2.4,0.493
-0.2,12.1,1.5,1.1,-2.6,7.0,15.9,0.0,2.4,0.438
0.2,16.4,4.1,2.2,-1.5,6.0,20.0,0.0,0.5,0.502
1.7,19.4,5.0,2.4,1.9,9.0,24.2,0.0,2.3,0.532
0.2,13.2,3.6,1.8,-1.5,2.0,20.0,0.0,0.8,0.533
0.9,10.7,4.4,1.0,-0.1,3.0,15.5,0.0,1.2,0.478
1.2,15.7,6.1,1.1,0.6,6.0,10.4,0.0,1.0,0.65
0.8,12.6,3.0,1.3,-0.4,9.0,18.3,0.0,2.8,0.505
0.9,14.4,3.6,2.4,0.2,5.0,18.1,0.0,3.6,0.488
-0.3,9.0,2.0,1.4,-2.9,2.0,14.7,0.0,1.0,0.448
-0.1,10.8,2.1,0.5,-2.2,12.0,16.6,0.0,0.7,0.489
1.0,12.1,2.2,0.9,0.8,13.0,13.8,0.0,1.7,0.474
0.6,12.3,4.0,1.7,-0.8,11.0,14.3,0.0,1.1,0.466
0.2,17.9,3.8,1.3,-1.4,7.0,21.9,0.0,0.4,0.506
1.2,16.0,4.9,2.4,-0.4,6.0,22.6,0.0,6.3,0.491
0.1,7.8,1.6,0.1,-1.5,5.0,7.9,0.0,0.6,0.385
0.2,13.4,2.2,0.9,-1.5,6.0,20.2,0.0,3.4,0.474
0.7,14.7,3.0,1.2,-0.2,10.0,17.7,0.0,1.2,0.483
0.0,13.2,4.0,1.1,-2.1,7.0,13.6,0.0,0.2,0.5
0.7,14.6,3.9,2.8,-0.8,13.0,22.7,0.0,1.2,0.468
0.6,14.2,3.4,3.0,-1.3,11.0,24.5,0.0,3.2,0.461
3.3,17.8,8.5,2.1,3.2,9.0,16.9,0.0,2.4,0.496
0.5,11.0,1.9,0.6,-0.7,10.0,18.6,0.0,1.0,0.446
-0.6,13.0,0.8,1.2,-3.0,15.0,20.2,0.0,1.9,0.486
0.4,13.6,2.9,1.2,-0.7,12.0,14.9,0.0,1.1,0.502
2.8,19.0,9.0,4.0,1.6,9.0,21.7,0.0,3.9,0.545
-0.1,11.3,2.4,1.4,-2.1,4.0,17.8,0.0,2.2,0.447
3.1,18.4,7.8,2.6,3.8,6.0,17.5,0.0,1.8,0.587
2.4,19.3,6.9,7.9,1.9,12.0,27.6,0.0,2.7,0.477
3.7,19.0,5.8,4.1,3.0,8.0,25.0,0.0123456790123456,3.4,0.477
0.8,11.4,4.2,0.8,-0.6,3.0,18.5,0.0,1.4,0.453
0.7,11.5,2.8,0.6,0.2,3.0,16.7,0.0,0.9,0.467
1.0,15.0,4.2,1.8,0.7,1.0,16.7,0.0,1.6,0.475
-0.1,13.8,3.4,3.3,-2.1,12.0,20.8,0.0,7.4,0.447
0.9,13.8,5.7,2.0,-0.4,1.0,18.6,0.0,2.9,0.453
0.5,14.6,2.4,1.7,-0.6,11.0,19.7,0.0,1.2,0.426
0.6,12.7,2.8,1.0,-0.2,9.0,15.3,0.0,0.7,0.51
0.5,11.3,3.0,0.3,-0.4,4.0,14.0,0.0,1.9,0.414
0.1,11.1,2.3,1.0,-1.7,11.0,13.4,0.0,4.0,0.418
4.8,24.4,11.1,4.3,5.2,3.0,28.2,0.0,2.8,0.498
2.5,15.6,7.5,2.3,1.6,2.0,19.9,0.0,3.3,0.463
0.1,12.3,4.3,1.1,-1.7,10.0,10.4,0.0,0.4,0.578
-0.8,12.7,1.1,2.7,-3.4,12.0,24.1,0.0,1.2,0.447
0.8,18.0,3.0,3.2,-0.6,14.0,27.4,0.0,2.0,0.474
-1.4,3.4,0.1,0.5,-6.7,13.0,7.4,0.0,0.3,0.473
4.0,16.7,9.8,2.7,3.1,3.0,20.7,0.0,2.4,0.498
0.4,16.1,4.1,2.0,-1.1,4.0,21.0,0.0,0.9,0.48
-1.0,8.3,-0.2,1.1,-4.1,14.0,15.6,0.0,1.4,0.389
1.3,15.8,2.3,4.9,-0.1,15.0,28.1,0.0,2.4,0.455
2.8,17.3,8.5,4.1,1.7,9.0,21.8,0.0,3.5,0.504
6.3,24.2,13.8,7.6,5.8,1.0,31.4,0.0,5.4,0.49
3.6,17.8,9.0,4.0,2.7,3.0,24.8,0.024390243902439,5.0,0.485
-0.5,11.0,2.7,1.5,-3.0,7.0,13.6,0.0,0.8,0.438
3.6,16.7,5.9,1.7,3.0,7.0,17.9,0.1625,10.1,0.387
2.1,12.0,6.2,1.3,2.5,1.0,13.5,0.0,1.5,0.496
1.4,15.4,3.9,0.6,1.3,1.0,20.2,0.0,2.7,0.546
1.3,13.9,4.9,0.8,1.0,3.0,16.5,0.0,1.1,0.539
1.2,15.7,6.5,1.1,0.5,9.0,11.5,0.0,1.7,0.554
0.3,10.9,2.2,1.3,-1.3,14.0,14.4,0.0,2.4,0.45
2.4,18.8,5.8,5.6,1.5,13.0,27.3,0.0,3.4,0.475
4.0,18.4,7.4,3.0,3.0,12.0,25.9,0.0,3.1,0.466
-0.3,6.1,1.0,0.7,-3.4,6.0,8.7,0.0,0.5,0.444
-0.4,9.2,1.6,0.8,-3.5,3.0,15.6,0.0,2.1,0.432
0.6,14.6,1.7,1.5,-0.8,14.0,26.4,0.0,2.2,0.481
-0.2,11.5,2.1,2.1,-2.3,12.0,18.5,0.0,2.6,0.457
0.5,13.5,3.4,1.2,-0.8,9.0,17.2,0.0,0.9,0.485
1.6,16.7,4.4,2.8,1.4,7.0,24.3,0.0,3.2,0.441
0.4,14.5,5.7,4.2,-1.4,8.0,20.1,0.0,1.7,0.466
1.9,15.7,5.9,2.4,1.4,5.0,18.0,0.0,2.9,0.535
0.7,13.1,3.6,1.6,-0.8,11.0,18.9,0.0133333333333333,6.0,0.442
0.8,16.1,5.2,1.9,-0.2,6.0,18.1,0.0,1.0,0.508
3.7,22.9,12.9,6.5,2.8,3.0,24.2,0.0,1.3,0.601
1.4,17.0,4.5,2.5,0.3,13.0,22.1,0.0,6.3,0.512
-0.2,11.8,1.7,0.8,-2.6,5.0,17.3,0.0,1.7,0.46
0.3,14.7,5.5,1.9,-1.6,8.0,16.0,0.0,1.5,0.502
1.0,12.8,4.2,1.6,0.3,6.0,18.3,0.0,1.3,0.516
2.0,16.1,5.0,2.3,1.1,13.0,19.8,0.0,3.4,0.557
1.4,13.0,3.9,0.4,1.8,1.0,19.6,0.0,1.9,0.429
-0.1,15.8,3.4,1.2,-2.3,12.0,19.5,0.0,0.9,0.516
0.6,12.7,2.1,1.0,-0.9,15.0,17.0,0.0,4.6,0.415
0.1,11.4,2.1,0.8,-1.7,12.0,12.2,0.0,4.4,0.411
2.2,15.0,5.7,0.8,1.9,6.0,14.4,0.0,1.2,0.528
-0.3,11.5,4.6,1.6,-2.4,11.0,12.7,0.0,1.0,0.579
4.5,20.8,11.3,4.0,3.8,6.0,23.1,0.0,10.5,0.533
1.0,13.6,3.5,0.9,0.8,4.0,19.3,0.0,1.9,0.504
1.4,15.8,5.5,2.1,0.2,5.0,22.8,0.0,2.6,0.514
-0.8,10.6,1.4,1.8,-3.7,6.0,22.5,0.0,1.1,0.409
1.0,18.3,6.8,2.7,-0.2,5.0,17.3,0.0,0.9,0.528
0.5,13.0,2.9,0.5,-0.6,2.0,21.1,0.0,0.8,0.465
0.6,12.9,2.3,0.8,-0.2,9.0,16.7,0.0,1.9,0.513
-0.2,11.3,1.0,1.4,-2.3,15.0,19.4,0.0,2.0,0.427
1.1,11.2,4.4,0.1,0.8,4.0,8.5,0.0,1.2,0.518
1.7,16.0,6.2,2.6,1.2,9.0,18.4,0.0,2.2,0.484
0.5,14.4,4.7,2.1,-0.9,8.0,18.9,0.0,1.2,0.568
-0.5,11.6,0.6,0.5,-4.1,11.0,19.2,0.0,0.6,0.478
2.5,21.1,8.2,6.0,1.6,8.0,30.2,0.0,3.4,0.509
2.2,18.3,8.0,4.1,1.2,7.0,25.9,0.0,2.2,0.482
0.9,12.1,4.1,0.8,0.2,8.0,11.9,0.0,1.2,0.548
2.6,22.7,7.7,3.5,1.6,14.0,27.5,0.0,1.4,0.502
1.3,14.9,4.6,4.2,-0.2,9.0,23.1,0.0,4.1,0.435
0.1,10.2,1.9,0.9,-1.5,2.0,15.2,0.0,0.7,0.461
3.1,18.4,5.8,3.7,2.9,4.0,30.4,0.0151515151515151,5.9,0.457
9.8,29.1,15.2,7.3,10.9,4.0,33.5,0.0933333333333333,7.2,0.531
2.9,20.3,9.2,4.2,1.7,5.0,25.9,0.0,1.5,0.468
0.6,12.1,2.4,1.6,-0.9,14.0,15.0,0.0,4.1,0.451
1.8,17.4,7.6,6.6,0.3,10.0,26.1,0.0,3.1,0.486
2.3,16.8,6.5,3.6,1.7,11.0,18.3,0.0,3.7,0.484
-0.7,7.9,0.1,0.7,-4.1,14.0,12.7,0.0,0.9,0.424
-0.8,11.6,0.4,1.3,-4.7,5.0,24.9,0.0,0.8,0.45
1.0,16.5,4.5,1.0,0.5,7.0,17.4,0.0,0.8,0.548
-0.8,11.3,0.7,1.8,-3.9,13.0,18.4,0.0,0.8,0.427
0.1,11.2,2.0,0.5,-1.6,11.0,13.5,0.0,3.8,0.431
0.9,14.1,6.7,1.2,-0.5,2.0,15.3,0.0,1.1,0.49
-0.4,6.6,0.0,0.2,-4.3,5.0,10.4,0.0,0.6,0.392
0.9,13.5,3.0,0.9,0.6,4.0,20.0,0.0,1.9,0.439
0.5,13.0,3.2,2.6,-1.2,10.0,19.3,0.0,3.8,0.47
1.5,18.5,6.2,3.0,0.2,10.0,25.3,0.0,1.6,0.486
-0.9,8.8,0.5,1.1,-4.4,13.0,15.8,0.0,2.1,0.421
4.0,20.9,11.6,7.9,2.7,8.0,26.7,0.0,7.1,0.482
-0.4,9.8,1.0,0.3,-3.5,7.0,16.1,0.0,0.6,0.48
3.3,16.4,9.7,2.9,3.0,1.0,21.6,0.0,3.1,0.485
0.9,18.7,6.1,2.7,-0.4,4.0,22.9,0.0,1.4,0.475
0.1,10.7,2.7,1.8,-1.7,1.0,19.6,0.0,1.5,0.455
4.9,19.0,9.6,4.5,4.0,7.0,23.8,0.0,4.8,0.496
1.6,13.2,5.0,1.3,0.5,4.0,20.7,0.0,5.3,0.427
-0.1,15.7,1.8,1.1,-2.3,6.0,22.1,0.0,0.4,0.486
-0.1,11.9,1.8,2.2,-2.3,11.0,22.2,0.0,2.7,0.392
-0.8,11.0,0.2,1.0,-3.8,13.0,17.5,0.0,0.8,0.439
-0.1,13.9,2.5,1.1,-2.2,10.0,15.5,0.0,0.4,0.538
2.9,18.4,8.3,3.1,1.8,7.0,22.6,0.0,6.9,0.504
0.1,12.4,2.2,2.1,-1.8,10.0,21.5,0.0,1.2,0.435
