MP,PTS,PER,VORP,WS,TOV,STL%,BPM,Rk_Year,AST%
30.0,11.6,13.2,0.8,4.2,2.4,2.2,-0.7,12,24.1
15.5,5.1,11.5,-0.1,0.4,1.0,2.2,-2.6,23,24.6
11.0,5.5,16.0,0.1,1.0,0.7,1.8,-1.6,22,9.1
36.0,20.4,19.0,2.8,9.8,2.5,1.0,1.8,9,9.1
15.7,5.7,11.7,0.1,1.7,1.3,1.7,-1.7,8,22.8
30.1,15.4,14.4,0.5,0.9,4.7,2.5,-1.1,11,35.1
25.4,6.2,11.4,1.1,2.5,1.6,2.9,0.8,12,26.6
31.4,12.4,12.7,1.0,4.8,2.1,1.4,-0.5,8,12.5
30.1,15.7,19.0,3.0,10.1,2.5,0.8,2.8,12,8.6
29.8,10.0,13.0,0.5,3.6,1.9,1.0,-1.1,19,8.5
32.9,17.5,16.6,1.7,5.8,2.2,1.5,0.5,13,7.7
11.8,3.5,12.6,0.4,1.1,1.0,3.2,0.6,19,20.2
35.7,14.3,17.2,2.8,6.6,2.8,3.5,2.0,18,34.5
23.2,7.5,14.1,1.0,4.3,1.9,2.7,0.2,2,5.7
34.5,20.0,20.5,4.3,8.5,2.9,3.1,4.2,8,34.8
13.8,5.3,10.1,-0.9,0.7,1.1,0.6,-5.4,13,3.3
31.9,19.6,17.6,1.0,7.4,1.9,1.2,-0.5,2,9.7
10.4,3.6,8.7,-0.1,0.2,0.8,2.8,-2.6,3,6.5
32.2,16.9,17.4,1.8,3.5,2.9,1.0,0.8,22,14.8
8.2,3.6,10.5,-0.3,-0.1,0.7,3.2,-4.2,22,13.3
30.6,15.8,17.6,2.6,7.7,1.9,1.7,2.1,16,17.0
21.0,3.3,9.8,0.8,3.1,1.1,0.8,0.1,6,6.0
22.1,6.7,9.2,-0.5,-0.3,2.1,2.0,-3.2,21,15.9
20.3,8.4,13.3,1.0,3.8,1.1,1.9,0.4,12,8.5
26.5,14.4,16.1,1.0,4.8,1.7,1.0,0.1,6,17.1
28.6,14.1,17.6,2.1,7.5,1.9,0.7,1.6,3,6.1
36.2,22.2,15.8,0.8,2.8,3.3,2.2,-0.9,18,15.6
35.8,21.4,17.6,1.3,5.2,2.9,1.8,0.1,17,14.2
19.5,11.7,18.1,1.0,4.4,2.3,1.2,0.5,11,8.8
19.5,7.5,10.5,-0.2,2.4,1.3,0.8,-2.6,1,6.0
31.2,9.3,11.7,-0.3,2.7,1.8,2.0,-2.5,22,22.1
10.3,3.3,10.4,0.0,0.7,0.5,1.3,-1.8,14,7.6
28.4,12.9,14.7,0.4,2.4,2.5,1.0,-1.4,23,10.4
22.7,8.7,11.0,-0.3,2.3,1.9,1.2,-2.7,19,9.6
16.3,3.6,8.2,-0.5,1.2,0.8,0.8,-3.8,21,4.7
35.7,22.5,22.6,5.1,13.2,2.6,2.0,5.4,6,16.9
8.1,3.7,12.1,0.0,0.0,1.4,3.6,-2.4,8,33.1
13.2,3.4,8.2,-0.2,0.9,1.1,2.1,-2.6,7,5.1
6.8,1.5,5.8,-0.5,0.0,0.4,0.9,-7.1,17,3.7
28.5,11.5,11.6,-0.9,2.4,2.3,0.8,-3.6,18,7.9
17.8,5.0,11.3,0.3,2.2,1.4,1.4,-1.3,21,10.1
27.4,15.1,14.1,-0.1,2.1,2.7,1.6,-2.1,19,20.3
15.5,3.9,8.3,-0.5,1.4,0.9,0.9,-3.7,6,5.8
34.2,18.2,19.6,2.9,9.8,2.5,1.6,2.5,8,12.6
17.2,4.8,10.5,0.3,1.6,1.1,1.3,-1.0,11,7.0
23.8,9.5,13.9,0.4,3.4,1.9,2.2,-1.3,21,6.7
26.3,14.1,15.8,0.9,4.1,3.1,1.8,-0.2,17,17.5
22.9,9.8,13.2,-0.1,2.3,1.5,1.1,-2.3,10,22.2
27.6,12.9,16.8,1.1,3.5,2.2,1.4,0.9,13,32.0
15.9,6.2,10.9,-0.4,1.7,1.1,1.0,-3.5,22,6.4
17.6,8.3,14.5,0.2,2.5,1.2,1.9,-1.3,13,20.5
32.5,21.9,20.3,3.1,7.5,2.9,2.0,3.5,12,16.0
21.1,11.1,15.7,0.4,2.2,1.7,1.7,-1.0,15,24.3
25.6,9.9,13.2,1.2,5.2,1.2,2.5,0.2,3,16.1
23.6,9.0,16.4,2.7,6.4,1.5,2.3,4.0,1,10.6
18.9,8.2,12.1,0.2,2.3,1.6,2.8,-1.5,3,16.7
24.7,10.0,14.1,1.2,3.7,2.5,2.2,0.4,12,33.4
22.4,8.3,10.8,-0.1,2.0,1.3,0.6,-2.4,13,7.9
34.4,24.4,20.5,2.6,6.9,3.2,1.3,1.7,15,18.2
29.8,9.5,12.3,-0.1,2.5,2.1,0.9,-2.2,23,7.9
16.5,6.3,8.9,-0.6,-0.2,1.7,1.4,-5.3,10,19.5
21.2,10.5,14.9,0.4,3.0,1.5,2.1,-1.0,22,15.5
27.9,11.1,12.1,-0.6,2.0,3.1,1.0,-3.0,10,11.7
35.1,15.7,12.8,0.5,2.4,3.6,2.0,-0.7,14,22.6
18.0,3.3,8.9,0.3,1.4,1.3,1.6,-0.6,5,10.3
14.8,4.2,8.7,-0.4,0.6,1.0,0.8,-4.2,16,7.6
13.9,6.0,15.1,0.6,2.4,0.8,2.0,0.8,2,12.1
23.1,8.5,15.3,1.3,4.3,1.5,1.6,0.7,1,9.5
33.6,21.4,23.1,5.2,10.9,2.7,2.2,6.5,1,16.5
9.3,3.0,9.4,-0.2,0.6,0.5,2.3,-3.4,2,6.1
32.9,14.8,15.8,1.8,3.8,2.5,3.0,0.8,23,30.1
36.4,28.4,24.1,5.0,10.3,3.2,1.7,4.6,10,19.5
22.1,8.1,13.4,0.2,1.7,2.1,1.6,-1.4,19,30.9
9.0,2.9,10.0,-0.2,0.7,0.7,0.7,-3.7,9,6.2
14.1,4.1,11.8,0.8,2.9,0.8,2.0,0.6,4,10.8
19.3,6.7,12.8,1.1,2.0,2.1,3.1,0.8,6,18.3
18.4,7.2,9.5,-0.1,1.0,0.7,1.1,-2.4,14,9.5
30.4,14.0,15.1,0.6,4.0,2.8,0.9,-1.0,19,8.7
9.6,5.0,14.7,0.2,1.5,0.8,1.2,-1.1,4,6.9
15.7,4.7,13.8,0.6,1.7,0.6,3.3,1.5,9,23.4
24.9,7.8,14.8,2.0,4.4,1.7,3.6,1.9,9,28.2
29.2,8.4,13.2,0.1,3.1,1.7,1.2,-1.8,17,4.1
14.2,5.6,12.9,0.0,1.3,1.2,1.2,-2.1,16,7.8
20.0,4.4,11.6,1.1,4.7,0.6,1.9,0.6,11,4.4
19.7,8.7,15.4,0.0,2.1,1.4,1.1,-1.9,20,6.3
35.7,21.4,21.1,4.7,10.7,2.5,1.7,4.5,6,20.3
36.5,19.0,18.8,2.6,7.4,3.2,1.0,1.7,13,12.4
25.4,10.0,10.4,-0.8,0.0,2.2,1.9,-3.5,23,13.3
33.8,18.0,17.5,1.1,4.4,2.9,1.2,-0.3,21,9.3
14.1,3.2,8.6,0.4,1.2,1.3,3.5,-0.7,4,16.3
11.8,2.8,6.0,-0.5,-0.1,0.7,1.1,-5.9,15,7.7
28.7,15.9,16.1,1.3,5.4,2.2,1.0,0.3,8,14.7
25.6,13.4,17.4,1.4,5.1,2.3,2.1,0.8,2,8.6
14.5,4.2,8.6,-0.3,0.9,1.2,0.7,-3.5,3,9.3
35.5,16.7,18.7,4.0,10.5,2.3,1.6,3.5,4,9.7
9.7,4.6,13.0,0.0,0.8,0.8,2.3,-2.2,5,13.6
14.6,5.7,11.7,-0.2,-0.2,1.7,2.7,-2.7,21,25.5
13.9,5.4,14.7,0.2,2.3,1.4,1.8,-1.1,11,4.2
18.9,4.3,11.0,0.6,0.8,1.7,0.7,-0.5,18,9.2
11.0,4.1,10.9,-0.1,0.8,0.8,1.6,-2.7,9,8.5
37.7,15.7,15.4,2.7,5.4,3.5,1.1,1.5,9,17.8
30.6,14.2,16.8,2.8,6.5,3.0,2.2,2.5,4,21.8
26.6,9.9,10.3,-0.8,0.8,2.1,1.9,-3.5,20,18.0
30.4,21.6,21.6,2.5,8.4,2.2,1.5,2.1,10,12.6
16.0,5.8,12.3,0.1,0.9,1.0,1.5,-1.3,21,7.5
22.8,7.6,11.4,0.7,3.3,1.3,1.9,-0.4,1,12.6
8.5,1.9,8.8,0.0,0.8,0.4,1.5,-1.6,4,10.0
33.8,21.7,20.1,3.5,10.2,1.9,2.4,3.0,9,13.5
8.7,3.2,7.5,-0.3,0.1,1.0,1.6,-4.7,7,9.2
28.5,16.5,17.0,1.0,3.6,2.8,1.1,0.4,19,8.9
26.8,10.3,12.7,0.9,3.8,1.5,1.4,-0.4,19,10.7
34.8,23.8,19.2,2.4,6.5,3.9,2.3,1.4,19,27.1
14.0,6.2,14.5,0.4,2.2,0.7,1.4,-0.2,6,19.8
10.6,4.0,7.5,-0.5,0.3,1.0,1.7,-5.5,4,9.1
19.4,9.3,13.0,-0.3,2.0,1.9,1.4,-2.7,18,18.5
33.6,16.5,16.1,1.1,7.1,2.9,1.0,-0.3,4,11.9
30.0,18.2,18.9,3.3,7.8,2.1,2.5,3.4,11,15.0
38.2,22.9,18.9,3.0,7.4,4.0,2.9,1.9,16,30.3
25.0,6.9,10.6,0.7,4.2,1.2,1.2,-0.7,8,7.3
23.5,13.3,15.6,-0.3,2.0,2.6,1.1,-2.6,23,6.0
20.2,5.1,7.3,-0.4,1.5,1.7,0.9,-3.1,1,6.4
12.8,3.6,9.5,-0.3,0.3,0.7,1.0,-3.4,5,10.3
33.7,18.7,17.1,1.2,6.0,2.3,1.2,-0.2,15,11.1
21.8,8.9,15.6,1.3,5.1,1.6,0.5,0.9,8,7.3
16.8,6.3,11.9,0.3,1.7,1.1,2.2,-1.2,19,10.9
33.1,14.2,14.8,1.9,6.6,2.6,1.8,0.9,4,20.4
27.4,10.5,12.3,0.0,2.9,2.5,1.0,-2.0,3,28.0
8.0,3.8,13.4,0.1,0.4,0.7,2.6,-1.6,20,19.7
18.9,4.9,14.0,1.3,2.7,1.3,3.8,1.5,17,21.9
26.2,7.8,13.5,2.1,5.2,1.6,2.5,1.9,2,16.7
28.0,11.6,12.7,-0.4,1.0,3.0,1.5,-2.7,22,12.7
30.5,19.7,17.9,1.7,7.3,3.3,1.5,0.7,1,22.5
18.8,8.3,14.7,0.5,3.9,1.9,1.6,-0.8,8,8.6
31.2,12.5,18.6,4.2,9.4,2.3,3.5,4.7,1,29.6
22.2,12.8,14.8,0.1,1.6,1.4,1.9,-1.7,23,18.2
9.4,4.5,11.9,-0.1,0.7,0.6,1.8,-2.8,9,8.9
32.3,21.8,23.6,4.2,10.9,2.5,1.1,4.5,2,10.8
36.2,23.7,22.8,3.2,8.7,2.9,2.4,3.0,20,10.9
35.8,19.8,15.9,1.7,7.4,2.2,1.1,0.2,11,10.4
38.8,26.5,19.8,2.2,7.1,3.2,1.3,1.9,16,15.9
34.1,20.1,20.3,2.0,6.8,2.7,2.4,0.9,22,11.7
14.9,3.6,9.0,-0.1,0.1,1.0,2.5,-2.2,15,12.2
36.9,11.0,11.6,1.2,6.2,2.1,1.4,-0.4,14,5.4
23.5,8.4,11.6,0.7,4.0,0.9,1.5,-0.4,12,16.1
19.2,5.7,12.2,0.2,2.4,1.7,1.8,-1.3,18,12.2
29.7,16.0,16.0,0.8,3.0,2.6,1.6,-0.3,13,27.7
34.3,15.1,13.9,0.0,3.9,3.0,1.8,-1.9,2,25.8
28.6,12.5,14.6,0.2,4.0,2.0,1.1,-1.7,15,8.4
20.5,7.8,14.0,0.7,3.1,2.0,2.1,-0.3,5,33.6
34.2,12.5,12.9,0.8,3.0,3.5,2.3,-0.7,14,33.9
30.0,12.2,15.2,1.5,4.7,2.2,2.1,0.4,20,14.2
37.5,24.5,25.1,4.2,15.1,3.4,1.4,3.7,1,5.1
35.5,26.7,21.8,3.2,11.0,2.2,1.0,2.4,10,9.8
17.5,4.5,8.2,-0.8,0.4,1.2,2.1,-4.3,22,17.0
10.1,3.2,10.8,-0.2,0.5,0.4,0.7,-2.7,21,5.0
36.1,23.9,18.4,2.0,5.7,2.9,1.8,1.1,21,18.2
18.8,6.3,15.0,1.0,3.9,1.1,1.6,0.7,15,9.0
27.6,12.5,17.3,1.3,3.4,2.8,3.7,2.0,9,31.6
26.5,11.3,11.5,-0.2,1.6,1.3,2.1,-2.3,17,6.9
37.7,23.6,24.1,7.2,14.0,3.0,2.3,7.5,3,22.4
32.2,7.6,11.4,1.4,4.4,1.4,2.4,0.1,10,7.9
18.7,5.3,12.5,0.5,2.9,0.8,0.7,-0.7,15,9.3
16.0,6.0,10.9,-0.2,1.8,1.2,1.7,-2.7,13,8.6
15.2,5.0,9.8,-0.2,1.1,1.1,1.1,-2.8,16,5.9
31.0,12.1,15.1,2.3,5.8,1.5,1.8,1.6,16,8.3
26.2,9.7,12.4,-0.3,2.9,2.0,0.6,-2.6,9,7.6
22.4,9.9,16.1,1.8,6.4,1.1,1.6,1.9,4,21.0
32.4,12.6,13.9,1.3,2.0,3.8,4.0,0.4,7,28.2
30.0,9.5,10.7,0.1,3.3,2.3,1.2,-1.9,12,8.6
30.4,15.1,15.1,1.4,5.2,1.8,2.1,1.0,7,19.1
13.2,4.9,15.2,0.4,1.7,0.8,1.3,0.2,21,10.1
17.6,3.6,7.9,-0.2,-0.2,1.4,2.4,-3.1,23,18.6
15.7,7.6,13.1,0.2,1.5,1.2,1.3,-1.4,14,10.2
17.9,10.2,17.7,1.3,3.6,1.4,1.9,1.6,8,26.0
28.4,12.0,13.7,0.3,5.1,2.3,1.3,-1.5,9,6.9
21.9,7.9,12.8,0.6,3.8,1.5,1.2,-0.7,11,4.8
33.6,14.9,16.7,2.5,7.9,2.1,1.3,1.7,5,13.7
21.7,7.9,11.5,0.2,1.6,2.2,3.2,-1.4,3,22.6
33.7,17.6,15.1,0.2,4.3,3.0,1.4,-1.6,20,10.0
24.2,11.8,15.5,1.5,3.5,2.2,2.7,1.8,14,13.4
15.7,7.5,18.4,1.3,4.3,1.6,1.3,2.1,7,6.7
32.9,13.5,12.8,-0.1,0.6,3.5,2.8,-2.3,20,27.2
23.4,10.4,10.3,-1.0,-0.8,1.9,1.5,-4.2,23,13.5
29.4,11.6,17.9,2.3,7.3,1.8,1.6,2.0,15,31.3
30.9,7.8,15.4,3.0,7.3,1.2,1.0,2.7,13,4.1
35.0,19.9,16.9,0.9,7.6,1.6,0.9,-0.7,5,5.1
27.5,9.7,10.1,-0.9,0.1,1.8,0.8,-3.6,23,12.9
18.5,7.4,13.7,0.3,2.3,1.2,2.3,-0.9,18,7.6
34.1,18.0,21.2,3.4,11.0,3.1,0.7,2.8,5,6.1
16.9,4.0,6.5,-0.4,0.1,1.7,1.4,-4.3,14,23.3
16.3,5.2,10.4,-0.2,0.5,1.2,2.1,-2.6,20,12.1
16.4,8.1,13.8,0.3,2.2,1.4,2.1,-0.9,17,15.3
32.0,13.2,14.3,2.4,6.0,2.9,3.4,1.7,7,23.6
26.0,7.6,12.3,0.4,2.6,1.7,2.1,-1.3,17,27.0
23.9,10.6,12.1,0.0,2.1,1.4,1.6,-2.0,6,16.6
15.4,7.3,15.1,0.6,2.9,0.7,1.3,0.0,13,17.3
17.5,6.7,13.4,0.7,2.0,1.3,2.4,1.3,7,14.2
14.6,5.7,11.9,-0.5,0.1,1.4,1.2,-4.4,23,6.5
24.0,10.9,13.0,0.1,2.3,1.5,1.4,-1.7,20,10.1
17.6,4.4,11.4,0.8,3.4,1.3,2.6,0.2,7,23.5
9.3,1.6,7.9,0.2,0.8,0.4,2.3,-0.6,14,11.8
20.9,6.8,10.4,-0.3,2.4,1.7,1.5,-2.6,6,24.1
11.5,4.3,9.7,-0.2,0.8,1.0,2.5,-2.9,3,10.3
11.7,4.7,10.3,-0.4,0.4,0.7,0.6,-4.3,10,8.6
14.9,4.6,13.5,0.7,2.5,0.6,3.0,0.4,10,10.0
36.4,18.0,16.8,3.2,7.9,2.0,2.3,2.5,14,14.8
36.1,17.0,18.6,3.0,11.4,3.0,1.4,2.0,7,5.9
18.9,6.1,10.6,-0.2,1.0,1.8,2.1,-2.5,10,19.7
36.3,26.2,20.5,2.7,9.4,3.2,1.4,1.8,5,14.0
13.5,3.4,8.1,-0.3,0.8,1.0,1.8,-3.2,1,5.5
18.5,6.9,11.9,0.0,0.7,1.9,2.5,-2.0,13,29.8
34.0,12.2,12.6,0.0,3.4,2.4,1.3,-1.9,21,26.5
18.5,5.5,8.8,-0.2,1.2,1.0,1.0,-2.7,7,7.0
15.6,6.7,14.2,0.7,2.7,1.4,3.0,0.1,1,24.0
12.0,2.9,7.4,0.0,0.6,1.0,1.5,-2.2,11,14.6
13.0,3.9,8.2,-0.3,0.6,0.5,1.3,-3.8,6,7.7
17.7,4.6,12.8,0.5,2.3,1.2,2.5,-0.1,3,5.6
19.3,6.6,7.6,-1.0,-0.5,1.7,0.9,-6.4,20,7.3
23.9,9.0,13.8,0.0,2.9,1.2,1.0,-2.0,20,9.0
10.6,3.8,10.7,-0.1,0.9,0.8,0.8,-2.6,12,7.7
17.1,5.1,10.2,-0.2,2.0,1.1,1.4,-2.5,9,10.0
16.6,12.0,15.4,-0.3,0.4,1.8,1.4,-3.2,13,14.3
36.0,23.4,21.8,5.2,10.2,2.5,2.9,5.1,5,31.0
38.0,22.9,22.6,6.4,12.5,3.3,2.3,6.6,1,22.5
15.9,6.2,14.6,0.8,2.7,1.1,2.3,0.4,10,23.6
18.1,3.4,9.7,0.5,1.6,1.5,3.6,-0.7,15,25.4
30.9,10.3,14.0,0.7,3.0,2.2,1.4,-0.9,23,33.8
30.6,13.9,13.3,0.5,3.2,2.5,1.6,-1.2,18,16.9
25.4,10.9,14.2,0.3,3.9,1.3,0.8,-1.4,19,5.4
32.2,18.8,15.9,1.0,3.3,1.7,1.7,-0.2,23,12.8
34.0,17.8,16.5,1.9,4.8,2.7,2.2,1.2,13,25.3
35.2,23.9,23.4,4.7,10.7,3.0,1.1,5.0,3,11.9
27.8,11.5,16.1,1.6,4.6,1.7,1.1,0.8,16,9.2
25.4,13.9,18.6,1.7,4.2,1.9,2.4,2.6,18,14.2
13.0,3.2,8.7,-0.3,0.8,0.8,1.8,-3.3,23,5.1
25.7,10.7,12.0,0.1,2.1,2.0,1.8,-1.8,12,27.1
21.0,3.0,10.6,1.0,2.5,1.2,0.6,0.4,6,5.7
22.9,9.0,15.4,0.5,4.7,1.5,1.0,-1.0,15,7.4
23.4,14.4,18.8,1.6,5.0,1.6,1.7,1.5,10,17.6
20.0,7.7,14.2,0.7,2.7,1.7,1.9,-0.3,6,34.2
27.0,14.4,18.8,1.9,7.8,2.9,1.0,1.3,12,9.1
24.1,13.3,16.2,1.1,4.1,1.4,1.1,0.2,20,8.3
30.7,8.2,12.1,1.7,4.0,1.5,2.3,0.6,7,8.3
22.3,12.3,16.7,1.2,4.3,1.7,1.7,0.6,16,10.4
19.8,9.3,11.5,-0.6,1.5,1.4,1.1,-3.6,18,16.1
22.5,12.5,16.0,0.5,2.6,1.6,1.5,0.3,4,17.6
8.6,3.4,10.3,-0.1,0.4,1.0,2.1,-3.0,5,20.9
21.4,7.8,13.1,0.6,2.6,1.1,1.0,-0.4,8,7.0
20.5,9.3,13.1,-0.1,1.8,1.3,1.6,-2.4,19,10.1
18.8,7.4,13.2,0.3,2.6,1.1,1.7,-1.0,8,23.7
38.3,18.6,22.9,7.0,12.9,3.7,3.2,7.2,3,31.0
39.8,30.3,24.2,5.0,12.6,3.7,1.4,4.1,21,15.5
35.5,14.6,15.5,1.9,6.5,2.2,1.2,0.6,17,13.2
32.9,12.5,14.4,1.5,5.2,2.1,1.2,0.4,15,8.8
37.1,17.9,17.7,3.6,5.5,3.5,3.4,2.7,18,27.4
6.9,3.6,13.7,0.0,0.2,0.6,2.6,-2.7,2,22.5
32.9,14.9,14.2,1.2,5.8,2.5,1.8,-0.2,5,13.6
11.6,5.8,11.3,-0.7,-0.2,1.5,2.6,-6.0,21,10.3
13.4,3.4,7.0,-1.0,-0.3,0.9,0.9,-5.8,21,18.2
19.4,9.5,13.2,-0.1,0.9,1.5,1.6,-2.4,22,9.1
23.3,7.2,13.8,1.3,3.1,1.5,2.6,1.8,14,11.5
25.1,9.5,15.0,0.9,4.0,1.7,1.5,-0.1,16,9.4
36.7,19.5,16.7,2.5,8.1,2.9,1.7,1.3,9,18.3
32.0,18.5,18.3,1.1,3.5,2.2,1.9,0.1,23,8.5
33.0,16.7,15.8,0.5,4.3,2.1,0.5,-1.2,23,7.4
15.8,7.3,13.4,0.0,1.8,1.4,0.9,-2.1,17,10.1
21.1,6.8,12.2,0.1,2.4,1.4,1.8,-1.7,14,4.8
31.0,16.1,16.5,0.9,3.7,2.9,1.9,-0.6,14,32.4
10.3,1.6,6.4,-0.2,0.0,0.4,1.1,-3.6,23,5.6
26.9,9.3,14.5,1.3,3.2,1.8,1.4,1.8,13,16.0
36.5,20.5,15.9,0.4,5.9,1.8,0.9,-1.4,6,4.1
10.6,4.1,10.1,-0.1,0.5,1.0,3.1,-2.7,1,19.7
30.8,12.9,14.4,1.6,4.6,2.6,3.9,0.9,4,21.4
28.1,15.7,17.6,2.4,5.7,1.8,2.9,2.1,19,14.1
22.1,5.1,11.4,0.6,2.5,1.0,1.5,-0.7,21,7.3
26.7,10.1,14.9,1.1,5.2,1.7,0.7,0.1,6,7.6
16.5,7.2,15.8,0.9,3.7,0.9,1.6,1.0,2,10.1
24.5,9.9,13.1,0.6,3.7,1.7,0.7,-0.6,13,11.2
24.4,5.8,9.6,0.7,4.1,1.3,2.0,-0.6,5,11.6
28.8,18.7,17.3,1.0,1.9,2.6,1.2,0.7,20,18.6
37.1,19.1,16.1,1.0,6.9,2.7,0.7,-0.6,9,9.7
32.5,19.8,15.8,0.0,2.1,2.4,1.7,-1.9,21,10.8
28.9,11.9,14.3,1.6,5.0,2.0,2.5,0.9,3,12.9
15.1,4.3,10.3,-0.8,1.7,0.7,0.4,-4.8,3,3.3
33.3,20.4,19.0,3.9,7.9,3.5,3.4,3.6,11,27.4
8.1,3.4,12.0,-0.1,0.3,0.4,1.1,-3.6,21,3.4
19.8,7.9,13.2,-0.1,1.7,1.8,1.3,-2.3,21,11.6
31.7,16.5,18.0,2.3,6.2,2.4,1.5,2.9,4,16.4
26.8,13.5,17.4,2.5,6.6,2.2,1.7,2.9,4,16.0
20.0,2.9,8.1,0.6,2.3,1.2,1.3,-0.4,4,7.2
11.4,4.6,9.8,-0.4,0.6,0.8,1.2,-4.3,14,6.0
30.0,15.9,15.8,1.4,5.5,1.9,1.5,1.0,4,20.5
13.6,2.4,10.1,0.3,1.8,0.5,1.9,-0.8,3,4.8
22.2,10.2,13.4,-0.3,2.6,1.9,1.7,-2.7,23,7.0
12.2,5.1,12.3,-0.4,0.6,1.2,2.4,-4.1,16,8.2
25.2,11.4,13.6,1.1,4.1,1.8,1.9,0.1,11,13.7
24.2,10.8,14.4,0.4,3.3,1.4,1.5,-1.1,7,21.1
17.2,5.3,12.0,0.0,1.5,0.9,0.8,-2.0,20,7.7
12.4,3.2,7.9,-0.4,0.6,1.1,0.7,-3.9,14,8.5
37.8,13.4,13.3,1.6,5.2,2.0,1.9,0.1,8,14.7
25.4,12.9,16.4,1.6,5.5,2.5,1.8,1.2,4,15.8
30.5,13.3,11.7,0.4,3.6,1.4,1.0,-1.2,12,10.1
9.8,2.6,10.4,0.2,1.0,0.5,1.7,-0.8,9,11.8
27.2,10.9,16.4,2.2,4.8,1.9,3.4,2.1,8,29.8
16.5,7.4,10.5,-1.0,-0.3,1.3,2.3,-5.0,21,9.1
18.2,6.1,14.8,0.8,2.6,1.1,2.0,0.9,10,4.6
13.5,4.6,9.8,-0.2,1.0,1.0,1.7,-2.8,2,13.5
30.3,15.1,18.6,3.4,7.2,2.5,2.3,3.6,9,22.1
11.6,5.7,13.4,0.4,1.6,0.5,1.8,0.1,10,17.9
21.5,6.0,11.7,1.2,3.8,1.2,1.6,0.7,9,11.0
25.5,6.1,14.7,2.3,6.4,1.0,0.9,2.6,13,4.1
23.4,12.7,17.2,1.8,4.3,1.8,1.8,1.7,19,21.3
31.9,12.1,14.5,1.2,5.4,1.9,1.4,-0.2,20,27.5
14.8,5.7,11.0,-0.2,1.9,1.2,1.1,-2.7,1,7.5
6.9,3.1,10.5,-0.4,0.2,0.4,1.0,-6.2,21,2.8
33.1,17.2,15.0,-0.1,3.3,2.7,1.0,-2.2,22,7.9
12.1,3.3,8.2,-0.4,0.6,0.8,1.1,-4.1,6,6.0
10.7,2.9,9.5,0.1,1.1,0.8,1.7,-1.0,12,10.2
36.3,18.6,19.5,2.4,6.5,3.0,1.5,2.3,13,11.9
36.9,17.6,15.3,0.9,6.6,2.9,2.0,-0.8,3,27.7
22.3,12.8,17.6,0.6,4.4,2.5,1.1,-0.7,19,7.7
16.1,7.0,12.1,-0.1,0.5,1.4,2.2,-2.5,22,19.6
34.5,15.5,17.2,1.9,8.9,2.9,1.4,0.7,11,5.4
17.8,6.9,12.6,0.2,1.3,1.3,3.2,-1.0,13,25.5
14.7,3.1,8.6,0.2,1.4,0.7,0.8,-0.9,12,9.6
21.8,11.2,15.2,0.9,3.9,1.2,1.9,0.1,5,20.1
26.0,12.1,14.7,0.1,2.9,2.1,1.6,-1.9,15,6.5
11.6,5.2,15.3,0.4,1.8,0.9,1.1,0.1,11,7.7
12.7,3.9,12.6,0.6,1.6,0.7,2.1,0.4,10,12.5
25.5,11.0,13.7,1.4,3.9,2.1,3.3,0.7,11,21.8
12.4,4.5,13.4,0.1,1.3,0.8,1.3,-1.7,8,4.6
17.3,2.7,6.5,-0.6,1.0,0.9,0.6,-4.2,19,3.8
17.0,7.7,16.0,0.8,2.8,0.6,1.6,1.6,13,16.9
37.3,18.8,17.9,3.9,9.4,1.5,2.2,3.2,12,13.1
34.1,18.5,22.4,4.4,12.1,2.8,0.8,4.3,17,7.5
31.1,10.8,13.7,0.6,2.3,2.0,1.7,-0.2,22,23.4
28.1,9.9,11.4,0.4,3.5,1.6,0.9,-1.1,5,15.2
20.4,10.0,15.1,1.3,3.4,1.7,2.7,1.3,12,14.2
24.6,10.2,12.7,-0.1,2.9,1.8,1.5,-2.3,2,8.1
27.9,11.0,12.5,0.3,3.4,1.8,2.2,-1.4,2,18.9
24.2,5.9,11.8,1.1,4.2,1.4,3.0,0.4,11,26.7
21.3,9.6,14.7,0.6,3.5,1.3,1.5,-0.7,6,11.5
20.9,5.7,7.8,0.0,2.1,0.7,1.2,-2.0,1,11.1
27.1,9.9,11.4,-0.5,0.9,2.7,1.5,-3.0,19,30.4
23.1,8.1,11.9,0.8,2.8,1.1,2.4,0.5,1,12.6
4.7,1.3,8.1,0.0,0.2,0.3,1.2,-3.2,1,4.8
34.6,17.0,15.9,0.8,5.5,2.7,1.2,-0.8,10,3.4
16.7,7.8,17.5,0.7,2.4,1.4,1.6,1.6,15,6.9
18.2,9.6,14.4,-0.1,1.5,1.2,1.4,-2.7,3,5.5
21.4,10.1,17.2,1.9,5.2,1.4,2.4,2.2,20,16.6
22.3,12.1,13.5,0.1,2.4,2.4,1.8,-1.7,11,12.8
29.0,9.4,17.0,2.6,5.8,2.2,3.3,2.5,6,41.5
31.8,10.5,13.0,1.4,5.6,1.8,1.7,0.1,13,24.4
17.8,6.8,10.4,-1.0,0.7,1.4,0.8,-5.0,7,5.5
34.7,17.7,19.0,2.8,9.3,1.9,1.1,2.3,14,8.0
14.1,3.9,5.9,-1.1,-0.1,0.8,0.7,-6.3,20,8.5
21.5,14.4,18.3,0.8,2.7,2.0,1.9,0.8,9,23.3
24.4,10.8,15.3,1.0,3.0,2.1,2.6,0.1,19,29.3
18.3,9.0,16.7,1.1,4.2,1.4,2.0,1.7,4,15.6
